db1.tbl5_fact.col1,db1.tbl5_fact.col2,db1.tbl5_fact.col3,db1.tbl5_fact.col4
67,905,1,2564
33,243,1,464
19,1044,1,7672
15,614,1,8208
23,829,1,919
14,1716,1,6088
32,1953,1,1614
433,521,1,9015
64,1658,1,2121
125,1853,1,3392
49,832,1,1882
69,873,1,8932
43,1593,1,7363
1,1154,1,5002
997,319,1,7257
1,1864,1,3844
11,1767,1,8990
1,110,1,6130
1,1543,1,3211
213,193,1,9779
14,341,1,9970
226,800,1,5517
4,1963,1,2532
4,1548,1,5488
4,132,1,4554
57,1457,1,2280
250,1342,1,9560
17,616,1,7306
10,1963,1,9590
821,566,1,5557
1,382,1,155
21,1749,1,9308
12,292,1,3666
1,128,1,6728
4,1142,1,1115
1,132,1,700
398,645,1,7566
53,1612,1,6956
251,959,1,7110
28,1663,1,8788
50,1671,1,1014
107,1628,1,8732
503,1895,1,12
1,492,1,7475
7,991,1,4460
113,542,1,662
733,514,1,4634
867,72,1,7382
67,121,1,5575
2,440,1,9615
1,1368,1,5872
668,1725,1,9438
14,1406,1,580
2,1520,1,8454
610,957,1,496
1,472,1,4226
132,437,1,5935
61,827,1,2137
1,293,1,5064
7,967,1,5452
2,483,1,8822
52,792,1,8698
20,1150,1,7298
1,510,1,207
834,231,1,3131
8,64,1,1855
4,1693,1,5579
3,277,1,5265
2,1238,1,7478
994,395,1,1661
5,585,1,8085
12,947,1,7549
382,320,1,4980
69,1345,1,5047
9,1621,1,8477
467,916,1,719
154,1130,1,8694
3,1696,1,258
70,586,1,4906
560,50,1,2598
23,1571,1,8013
136,1190,1,9432
806,1225,1,6799
99,1781,1,3014
1,1514,1,5225
3,1652,1,4618
48,578,1,5065
4,272,1,888
728,1682,1,7282
12,1175,1,745
17,1550,1,7237
107,894,1,3437
28,1107,1,5164
10,1859,1,1705
1,135,1,8403
49,1941,1,4065
371,1380,1,5227
95,1602,1,1957
10,1028,1,1703
1,1560,1,4215
253,1537,1,8678
647,223,1,2502
10,605,1,5128
131,1617,1,4608
12,1366,1,9259
24,1361,1,6538
294,1414,1,4057
1,62,1,198
30,422,1,7632
3,632,1,4964
7,1234,1,7969
70,1594,1,1316
1,1695,1,6297
48,168,1,8103
5,1398,1,4863
84,1205,1,9374
2,1734,1,3342
138,1957,1,7748
71,1535,1,8449
807,330,1,2563
515,1939,1,1668
5,1787,1,6315
1,864,1,6414
76,318,1,2649
51,1916,1,5735
1,1392,1,8829
1,1497,1,8200
45,1733,1,1580
517,494,1,7616
497,1915,1,135
2,727,1,4121
10,1152,1,2513
1,659,1,6106
19,1241,1,6848
158,1944,1,8049
208,710,1,6546
24,238,1,6033
1,382,1,1233
10,316,1,9146
602,576,1,9731
3,1486,1,908
6,553,1,9873
150,38,1,5654
136,1362,1,5159
519,1149,1,5927
10,1008,1,4090
26,751,1,8811
19,1660,1,7780
583,108,1,5904
178,220,1,7091
283,1952,1,2845
1,1504,1,4302
211,266,1,8889
14,1649,1,4304
1,1801,1,8597
1,1966,1,9703
90,1767,1,7550
9,740,1,4963
373,387,1,858
137,1438,1,2393
1,1243,1,6772
96,1252,1,7560
2,1555,1,4283
13,421,1,20
60,1201,1,5458
386,675,1,2421
17,61,1,7924
239,1628,1,67
197,1463,1,3134
12,1653,1,786
24,885,1,6766
106,1955,1,7736
1,664,1,2133
442,796,1,9622
179,1170,1,1419
4,296,1,3691
869,1727,1,1548
2,945,1,359
526,1615,1,1563
6,911,1,4387
170,54,1,2178
17,1464,1,3811
139,1266,1,479
2,801,1,648
4,566,1,6676
1,339,1,264
365,1467,1,7103
5,1002,1,8004
102,1135,1,3743
260,949,1,6647
478,938,1,9754
1,893,1,5201
449,370,1,9629
2,890,1,2006
140,1674,1,3141
131,335,1,9100
1,694,1,130
3,316,1,9130
22,762,1,3719
13,913,1,815
544,349,1,5850
8,1078,1,5607
624,1576,1,15
17,207,1,5306
766,84,1,3489
140,1022,1,8899
279,595,1,703
1,1156,1,4842
45,1823,1,6576
2,292,1,4132
5,1560,1,4843
60,19,1,6161
129,1736,1,6658
1,700,1,6493
30,565,1,5500
39,1000,1,2556
1,861,1,3940
24,1468,1,4952
117,386,1,3339
1,1843,1,8709
166,964,1,798
42,1741,1,8677
287,1776,1,3675
3,914,1,8635
287,40,1,6522
1,1178,1,1654
12,1588,1,9206
2,136,1,9155
396,1203,1,8765
110,1119,1,6682
1,631,1,6000
1,1194,1,816
5,169,1,6968
2,1689,1,1211
63,1080,1,3135
81,1615,1,5456
648,32,1,555
699,1026,1,2793
78,1795,1,5866
1,818,1,6219
8,1811,1,6909
26,1050,1,4303
24,1629,1,7853
51,1531,1,1265
745,935,1,6820
424,20,1,9086
1,1467,1,2305
4,1683,1,3959
287,1571,1,5537
269,1536,1,9431
4,1253,1,1818
133,874,1,767
86,739,1,573
19,1757,1,4464
3,732,1,5321
435,1192,1,7749
90,769,1,751
2,1852,1,2812
110,1300,1,4457
144,1964,1,7355
429,1183,1,3555
3,1972,1,2419
920,1169,1,5141
2,88,1,5037
50,1331,1,2989
77,166,1,855
13,490,1,2851
20,1989,1,3380
442,28,1,194
70,1054,1,9770
23,766,1,9673
1,1411,1,8939
1,1570,1,4962
1,1351,1,4741
721,1901,1,5633
171,398,1,8342
782,1669,1,7984
1,1813,1,7150
91,1690,1,5754
1,299,1,4898
196,1765,1,6970
10,33,1,5333
1,957,1,6535
39,569,1,8121
5,1784,1,9868
78,135,1,5791
77,1041,1,674
110,49,1,3702
946,570,1,1361
10,1605,1,3068
18,201,1,1445
232,1385,1,5488
43,562,1,5180
1,1934,1,3354
309,1048,1,6381
1,515,1,6782
2,1464,1,6061
1,706,1,7213
1,1979,1,5920
1,1738,1,5861
1,927,1,1771
15,1345,1,5911
4,526,1,9895
1,708,1,195
78,1286,1,8767
3,1312,1,5855
1,877,1,5915
13,1959,1,4687
6,963,1,4644
6,216,1,8581
16,674,1,7875
84,1251,1,1753
57,653,1,661
626,1761,1,5616
27,931,1,2833
19,580,1,8489
3,1971,1,5614
160,1075,1,6971
2,1150,1,6871
22,272,1,331
13,21,1,6778
78,1500,1,9477
540,233,1,9271
671,724,1,5402
2,302,1,6916
4,707,1,9067
244,398,1,3867
27,1293,1,6114
17,635,1,7427
115,1072,1,1586
51,1476,1,2941
804,1970,1,6290
44,682,1,6406
18,1922,1,1503
33,528,1,746
239,185,1,2613
55,1274,1,1509
71,122,1,1771
808,1140,1,1962
57,854,1,9788
10,700,1,7752
99,1910,1,3659
78,563,1,6978
1,1417,1,6610
19,1007,1,466
146,1835,1,2070
24,1005,1,2444
192,1587,1,9425
16,953,1,8337
883,1490,1,6564
5,1791,1,7517
1,1179,1,3049
14,154,1,4043
32,1097,1,4140
8,584,1,4203
3,1071,1,6125
86,896,1,7774
9,785,1,1288
63,1120,1,8302
191,112,1,7504
167,1413,1,4820
9,1222,1,2791
39,1872,1,862
16,1596,1,8653
380,1561,1,1105
404,343,1,5375
7,1834,1,744
1,246,1,2411
2,1976,1,4994
9,475,1,8635
38,1908,1,1834
77,400,1,886
7,847,1,3605
83,365,1,5358
628,712,1,7090
74,1150,1,3222
2,449,1,8344
43,1616,1,6938
32,411,1,1597
380,634,1,9864
8,576,1,9727
13,947,1,9758
50,1550,1,9143
28,201,1,2493
122,1830,1,9534
1,233,1,8924
38,711,1,4334
1,1391,1,539
6,495,1,8164
79,1369,1,769
2,990,1,2857
6,645,1,6906
108,1964,1,2122
73,52,1,5554
1,43,1,9927
42,727,1,14
2,819,1,4708
4,1197,1,4491
17,1691,1,8383
1,1947,1,5994
954,900,1,2865
2,967,1,7606
195,1208,1,4103
280,920,1,1105
960,747,1,2813
14,1057,1,6132
390,1927,1,652
728,1093,1,6629
2,107,1,9573
20,134,1,7832
1,688,1,802
59,101,1,4545
44,692,1,6429
3,1316,1,4141
220,1025,1,1553
1,1214,1,2793
235,1510,1,2724
1,872,1,5577
77,1519,1,2023
1,1413,1,4671
4,760,1,9623
125,797,1,4189
5,1043,1,604
26,487,1,7029
531,1957,1,7151
1,1464,1,6897
243,1003,1,8519
1,858,1,5963
1,32,1,7979
1,18,1,2776
957,588,1,3640
2,358,1,8783
462,1139,1,1439
935,249,1,851
10,111,1,440
63,745,1,7801
191,142,1,6858
11,1539,1,6576
2,1300,1,9858
14,742,1,2909
181,403,1,5194
194,1353,1,1258
3,621,1,1545
2,1621,1,1906
552,1913,1,1816
1,566,1,2277
137,255,1,1451
1,1160,1,3545
297,354,1,4907
493,145,1,3635
5,86,1,5849
1,1855,1,8366
21,900,1,9291
5,1294,1,1123
13,1193,1,7285
81,1049,1,5353
3,890,1,2177
8,1049,1,4838
196,1083,1,6334
70,788,1,6312
6,1817,1,9885
81,663,1,291
173,1428,1,7509
47,1157,1,1419
3,135,1,5594
1,887,1,5311
229,1977,1,1989
265,508,1,8760
104,1025,1,5639
1,1863,1,5171
45,249,1,3039
262,1277,1,2304
10,124,1,309
2,1585,1,2139
46,901,1,2197
273,1869,1,462
1,1626,1,3821
49,1212,1,7960
69,940,1,4733
51,1948,1,646
73,1393,1,6015
63,1460,1,9589
1,1852,1,3269
3,613,1,7916
58,1836,1,9763
1,525,1,816
65,237,1,1906
82,137,1,8041
3,1165,1,4899
49,1942,1,3205
31,838,1,1130
4,846,1,1798
18,1917,1,3415
509,1742,1,2485
14,139,1,6224
63,63,1,7724
1,161,1,689
1,224,1,8768
1,982,1,6432
190,106,1,6002
8,1164,1,7100
3,1903,1,6422
151,1971,1,7039
2,249,1,2840
4,1839,1,3075
14,482,1,2526
7,16,1,2018
45,1845,1,3379
7,1413,1,9244
11,14,1,8279
358,695,1,3098
422,825,1,7525
276,1388,1,6449
364,1310,1,1278
40,1036,1,6767
71,714,1,8712
36,1175,1,6071
201,951,1,6997
35,274,1,7354
1,43,1,8579
241,533,1,7668
167,1177,1,14
261,1244,1,7398
2,1794,1,4187
4,1454,1,3476
5,840,1,4
25,683,1,3291
2,792,1,7931
10,225,1,9795
2,292,1,4827
4,1648,1,7541
111,768,1,6161
337,870,1,3974
1,1693,1,9835
39,1804,1,9682
1,1112,1,6588
1,1291,1,6378
110,161,1,3234
138,978,1,9888
249,1424,1,1387
20,1735,1,7544
350,905,1,4793
2,786,1,1198
4,1218,1,2286
2,1686,1,9180
220,1889,1,2960
3,1032,1,1262
2,1191,1,9448
60,1436,1,8780
1,734,1,1541
1,978,1,7898
1,1040,1,8986
1,1146,1,5664
104,111,1,6321
38,858,1,7668
3,1238,1,119
3,81,1,1214
243,1550,1,8806
24,1969,1,4235
105,1288,1,7504
17,306,1,3474
3,963,1,1290
802,98,1,2381
39,1289,1,224
1,1373,1,5680
12,1567,1,2641
7,1086,1,9179
3,1482,1,1024
608,1659,1,1544
410,1957,1,7005
2,632,1,9465
8,1683,1,1780
169,135,1,1701
3,78,1,8000
47,1441,1,3984
106,1794,1,9216
75,205,1,7386
111,1991,1,7595
111,631,1,6159
769,521,1,3840
8,1317,1,826
403,1135,1,2737
1,1987,1,3407
5,1244,1,2775
1,212,1,4633
74,1236,1,8684
1,1088,1,8784
315,1266,1,2735
71,440,1,6888
1,1711,1,1493
118,970,1,9140
356,953,1,9768
79,1445,1,683
1,98,1,8821
345,1479,1,4483
135,1682,1,4748
10,1728,1,2241
7,1100,1,101
20,808,1,1094
370,1121,1,3773
4,1191,1,8625
1,1195,1,5335
363,1292,1,537
1,1072,1,601
514,973,1,9859
6,858,1,2756
25,1360,1,8511
1,765,1,7517
481,1809,1,4942
154,1137,1,7509
567,539,1,1528
93,579,1,8263
2,1788,1,5249
6,999,1,444
21,732,1,8579
53,894,1,5675
577,1287,1,5196
10,278,1,1870
108,1946,1,4649
747,289,1,280
2,329,1,771
358,1040,1,5563
13,443,1,954
135,1855,1,1560
5,350,1,3447
7,1983,1,6983
1,1611,1,2441
808,400,1,109
248,1448,1,4455
1,990,1,9148
997,1315,1,7079
52,1528,1,3361
335,1062,1,3490
1,1632,1,318
10,749,1,341
84,1792,1,4445
1,1793,1,2075
22,122,1,8830
15,1970,1,5679
3,1739,1,5485
5,835,1,6980
782,1396,1,2367
5,897,1,1566
3,1464,1,8985
31,1624,1,3705
85,916,1,8547
128,352,1,4202
159,1905,1,8757
1,72,1,3454
11,1321,1,9495
184,1221,1,9943
491,759,1,2591
51,1357,1,7618
1,948,1,258
11,27,1,9788
1,159,1,6222
152,1126,1,1047
1,671,1,6647
2,423,1,2233
13,836,1,4078
18,1357,1,9833
12,16,1,9904
18,1679,1,49
117,1627,1,8360
9,414,1,1854
34,1737,1,3742
5,1688,1,2069
8,517,1,8584
56,1607,1,7458
22,1009,1,5824
126,1199,1,9642
37,1278,1,229
230,1781,1,3253
16,877,1,352
22,1320,1,2273
85,771,1,4038
3,1669,1,8426
10,1151,1,8458
60,246,1,858
1,159,1,8691
15,65,1,9069
50,1083,1,4195
784,1745,1,9837
398,1324,1,2393
5,1757,1,3325
25,97,1,6262
1,537,1,4952
3,1246,1,1433
185,613,1,481
1,1480,1,8192
4,1763,1,2971
658,530,1,1666
268,1560,1,329
195,510,1,3255
363,1949,1,8609
154,106,1,7251
1,1766,1,2302
27,1157,1,945
16,1394,1,2053
6,953,1,9172
289,1071,1,7704
18,1069,1,9849
1,740,1,1452
4,736,1,7919
3,282,1,4004
431,1339,1,1587
71,887,1,390
37,852,1,3729
25,1689,1,9042
73,1734,1,8008
160,183,1,9011
36,74,1,3636
630,1714,1,6481
841,586,1,2655
966,634,1,4107
84,834,1,8682
604,1967,1,2320
12,1518,1,6153
350,1873,1,2935
507,1344,1,9339
488,1704,1,2824
282,22,1,2506
12,317,1,7080
2,854,1,7799
7,1141,1,7870
175,131,1,6935
3,1586,1,9004
20,999,1,56
39,1872,1,8900
52,1166,1,1010
618,386,1,4119
79,1192,1,3317
202,1068,1,3490
44,1291,1,4327
288,288,1,4306
4,20,1,5282
3,1446,1,9593
576,873,1,1194
101,1945,1,4995
86,1853,1,7507
19,39,1,7970
9,647,1,1498
36,1717,1,9443
1,1966,1,9065
17,446,1,2411
17,1753,1,9771
32,668,1,8667
65,815,1,5132
727,1825,1,3567
74,1025,1,4049
419,560,1,6928
36,559,1,4625
61,944,1,8463
1,983,1,6682
1,1979,1,6018
43,278,1,6801
11,1542,1,7006
222,323,1,3552
33,457,1,4586
415,921,1,4458
813,1892,1,3884
2,1222,1,9187
11,1869,1,769
81,85,1,8737
6,1179,1,5075
4,1650,1,9124
248,1104,1,8283
864,294,1,4334
184,534,1,7192
28,924,1,9043
15,1177,1,7549
32,1179,1,2969
18,237,1,2660
24,1722,1,634
3,688,1,3229
487,1358,1,9417
159,475,1,1249
92,1477,1,983
688,641,1,2511
5,1237,1,3851
1,157,1,4759
272,1326,1,3994
989,520,1,990
43,703,1,1617
1,435,1,7022
193,1375,1,8617
1,244,1,9623
32,867,1,1636
4,479,1,6396
530,1965,1,5219
16,1144,1,178
468,813,1,5252
5,592,1,720
10,373,1,3129
673,462,1,7036
3,426,1,2790
43,1502,1,8846
10,1734,1,6262
185,165,1,8682
1,396,1,9537
15,106,1,6901
105,1522,1,7524
12,241,1,608
1,1789,1,3592
110,1423,1,5646
24,1148,1,4120
1,488,1,5312
55,1783,1,8945
549,1732,1,3049
1,1860,1,4445
47,1008,1,4121
131,258,1,1015
1,1386,1,9961
1,1223,1,4897
18,1296,1,7054
210,233,1,9151
2,561,1,1592
295,1568,1,2589
77,996,1,2539
7,826,1,8983
27,1771,1,6182
773,1345,1,4395
3,411,1,3099
24,1011,1,8840
60,449,1,5877
2,1391,1,1476
1,1291,1,5205
1,798,1,7738
6,1578,1,5076
1,455,1,9316
230,911,1,8808
981,399,1,9477
1,283,1,3673
14,236,1,2856
1,413,1,1624
2,28,1,5637
6,575,1,9333
11,698,1,2831
637,411,1,8691
11,1566,1,4683
23,680,1,9296
4,1472,1,3090
1,1306,1,1753
471,599,1,4015
1,459,1,614
766,1777,1,644
1,1094,1,1136
52,1447,1,3700
996,1458,1,162
2,164,1,6070
13,1144,1,3403
193,1576,1,3994
1,167,1,4856
98,995,1,57
1,1732,1,5285
3,1033,1,3238
2,1383,1,4903
500,1529,1,5997
2,1151,1,620
1,103,1,4875
46,1781,1,2614
7,1332,1,7142
12,1849,1,5374
1,1237,1,2836
152,517,1,8858
51,4,1,8320
9,1003,1,3558
2,1481,1,4172
48,665,1,4983
191,346,1,6926
6,1377,1,635
1,214,1,3609
3,1727,1,7607
93,732,1,5738
922,215,1,9178
1,1625,1,7946
6,1688,1,2574
1,769,1,1157
6,949,1,5654
12,627,1,3869
553,1604,1,6535
1,637,1,8436
189,623,1,768
11,138,1,8607
244,1905,1,6571
26,991,1,2887
1,292,1,862
669,837,1,4915
1,271,1,4958
49,805,1,3934
400,882,1,210
1,1112,1,6123
35,588,1,2158
269,1889,1,2378
903,1821,1,2190
127,652,1,8868
5,1585,1,6231
106,1103,1,6284
111,1690,1,1356
106,126,1,8218
336,637,1,1651
1,296,1,2959
1,631,1,4458
68,1299,1,5991
708,947,1,1683
18,457,1,1967
745,1797,1,3287
629,1489,1,996
484,1749,1,8269
510,1169,1,2143
467,233,1,957
260,1596,1,218
102,1118,1,3947
1,1839,1,2416
1,1825,1,6196
2,1106,1,1468
1,717,1,2873
1,1282,1,33
549,1970,1,3488
81,382,1,6788
6,1924,1,8617
213,9,1,4883
22,629,1,3079
2,561,1,6639
421,96,1,4863
7,86,1,1818
105,1739,1,5868
5,1134,1,5474
24,1320,1,4295
253,1357,1,715
2,1751,1,3208
844,429,1,3981
1,188,1,4384
31,1947,1,2025
534,278,1,6863
666,1858,1,2615
3,452,1,811
2,829,1,2031
127,768,1,6034
1,1860,1,9978
21,1825,1,1973
218,937,1,7955
37,1461,1,8909
2,1986,1,825
22,1573,1,1728
555,420,1,7504
57,1528,1,5122
124,1632,1,2233
7,277,1,5681
2,1812,1,6746
4,823,1,7606
30,1401,1,763
5,466,1,22
32,684,1,2260
112,1738,1,4562
137,448,1,7133
2,1204,1,3306
154,1998,1,7771
86,1744,1,4893
1,1672,1,9734
1,657,1,8613
71,1047,1,4437
10,221,1,7098
2,741,1,6815
1,1900,1,8315
2,1627,1,4968
728,49,1,8626
130,1515,1,6332
29,1291,1,4166
646,1472,1,3483
58,1613,1,8038
128,1731,1,2885
5,1666,1,2639
46,772,1,3878
2,682,1,1616
12,1403,1,6005
1,1443,1,3809
3,16,1,227
1,1525,1,536
10,1084,1,1123
309,1322,1,4366
10,1572,1,7090
284,1046,1,5214
76,1753,1,3535
25,1956,1,659
3,1744,1,7219
559,912,1,9359
1,876,1,4992
97,591,1,8209
59,1251,1,1904
15,977,1,1613
3,424,1,5398
14,719,1,8628
386,654,1,3456
295,1975,1,2005
645,1202,1,2734
6,214,1,5252
10,1096,1,8455
1,353,1,2442
653,624,1,7951
7,1300,1,6042
12,1681,1,6352
502,1856,1,808
29,292,1,2513
39,55,1,358
2,1950,1,7312
23,1224,1,2402
542,1679,1,1275
37,439,1,989
4,1331,1,18
1,1253,1,1739
7,1501,1,2764
41,1442,1,6629
1,1900,1,5122
54,570,1,914
28,281,1,8758
198,810,1,7334
1,867,1,2913
194,1196,1,9545
28,1886,1,1472
9,277,1,3164
772,1869,1,5372
2,1530,1,8804
32,1420,1,9255
6,874,1,8628
29,939,1,8840
35,1898,1,4018
1,1746,1,2610
79,508,1,83
65,1531,1,1790
178,1186,1,9243
1,1720,1,5709
5,112,1,7974
73,1306,1,4117
2,154,1,5527
90,1262,1,2742
1,511,1,798
7,1063,1,2527
318,390,1,4752
185,175,1,7732
70,930,1,763
379,825,1,8810
114,1350,1,4807
27,1785,1,3864
860,920,1,3687
102,242,1,768
51,1523,1,5602
12,1345,1,3186
482,1511,1,9213
5,1145,1,7430
1,114,1,1078
2,730,1,9968
1,415,1,1891
6,149,1,1627
272,838,1,6647
74,1910,1,1572
2,1599,1,3676
206,1320,1,9784
24,1138,1,5433
26,1708,1,9385
8,599,1,4774
363,464,1,5045
6,1003,1,9321
1,949,1,9308
5,1433,1,4809
119,879,1,3753
77,1090,1,1329
2,1332,1,4124
1,568,1,1312
79,641,1,4451
89,1103,1,2726
9,821,1,7572
308,1694,1,2184
850,1608,1,154
3,487,1,5583
42,339,1,816
1,1881,1,1120
117,1660,1,2156
12,1761,1,5166
2,1245,1,1210
157,1996,1,8646
242,990,1,6429
1,84,1,1107
1,1664,1,4417
7,845,1,5265
61,115,1,1038
213,1742,1,3334
33,1590,1,414
43,739,1,7905
224,433,1,1940
29,1340,1,656
54,17,1,7458
27,1823,1,2480
409,247,1,5640
3,305,1,9540
4,1146,1,5922
1,712,1,9509
259,1151,1,6521
12,1070,1,3607
8,1790,1,5204
870,1972,1,4059
578,932,1,5005
811,1636,1,6469
2,697,1,8016
443,1202,1,316
7,548,1,6064
1,786,1,8413
11,1156,1,6042
25,1414,1,2262
1,925,1,7640
31,807,1,845
259,1350,1,1515
9,1624,1,1109
8,1431,1,5124
7,111,1,1731
563,1867,1,3186
1,464,1,1239
16,633,1,5456
4,209,1,2925
452,27,1,6797
1,1983,1,9383
12,499,1,6040
12,591,1,3567
434,300,1,1457
3,1778,1,1110
70,1624,1,1931
2,1385,1,7704
709,1366,1,623
48,1084,1,2338
61,215,1,1259
14,577,1,6301
7,1446,1,4502
3,1128,1,7841
52,722,1,7290
712,1514,1,2024
8,434,1,877
417,383,1,7191
2,949,1,2527
620,1497,1,8537
8,1298,1,3673
10,176,1,1914
18,26,1,2446
121,267,1,8977
123,132,1,1488
20,81,1,4892
28,1351,1,5235
1,541,1,450
5,1748,1,1428
7,1582,1,2596
37,1045,1,2277
37,1442,1,5766
114,1477,1,8436
120,1185,1,2113
3,270,1,9138
179,863,1,1027
1,1759,1,9716
120,1558,1,3693
1,1320,1,3050
132,280,1,6147
29,1620,1,7585
15,869,1,7099
99,858,1,5880
1,984,1,8253
3,483,1,5054
57,767,1,3607
319,404,1,6670
10,478,1,390
4,704,1,4617
27,1159,1,9868
59,1390,1,9970
13,552,1,253
398,705,1,8053
28,1866,1,3167
1,1535,1,9907
3,629,1,696
16,43,1,5924
104,1100,1,4749
3,66,1,7866
838,778,1,1506
6,340,1,2744
30,397,1,4655
1,1354,1,7890
423,1672,1,1299
206,797,1,4691
2,814,1,3869
607,1277,1,7601
6,1825,1,7201
100,483,1,216
258,647,1,6245
144,1759,1,180
540,1800,1,2687
362,1161,1,7656
961,1533,1,5580
2,727,1,377
5,1015,1,6961
66,1977,1,8046
136,1975,1,1828
31,930,1,7773
1,600,1,5853
306,1487,1,7578
746,412,1,2328
12,255,1,9695
3,1854,1,8945
1,922,1,7585
3,1981,1,8442
106,1265,1,7273
516,528,1,2821
1,1848,1,4737
35,1464,1,6471
102,1255,1,9082
4,1802,1,5602
40,1491,1,4867
119,320,1,6521
297,871,1,2744
17,440,1,4577
152,1594,1,7184
5,559,1,9949
3,1846,1,9969
2,743,1,6401
8,1121,1,7756
1,1331,1,3097
5,1017,1,8022
74,463,1,8191
72,162,1,1086
1,332,1,3730
5,1793,1,4329
40,1512,1,1488
6,500,1,8541
13,859,1,7454
117,652,1,8606
1,127,1,7338
4,1777,1,7103
2,141,1,1010
1,1465,1,4383
736,1135,1,6706
9,199,1,8974
29,1881,1,3080
136,670,1,4453
1,1006,1,2187
3,1014,1,5631
285,1316,1,9399
356,1491,1,4519
9,759,1,305
9,320,1,5139
162,1654,1,3455
5,1903,1,6083
1,867,1,5350
4,321,1,851
10,251,1,5728
1,1262,1,8687
20,1964,1,3556
143,1203,1,2675
26,1238,1,3431
1,1897,1,7541
15,1737,1,3150
113,1942,1,3348
1,227,1,3950
1,1958,1,505
9,61,1,7766
2,1982,1,2655
614,1613,1,3407
44,262,1,3518
5,1351,1,5413
110,1534,1,5258
9,1629,1,1580
1,952,1,9954
3,1738,1,314
69,453,1,4316
1,300,1,2688
4,201,1,7311
3,1647,1,5524
3,1121,1,9911
93,1564,1,4500
272,1295,1,4575
119,796,1,6866
71,745,1,7728
535,1629,1,9016
1,1183,1,4316
2,1473,1,2415
12,1645,1,5316
9,1142,1,4780
13,877,1,3821
3,1772,1,5807
2,1897,1,1970
25,1159,1,1760
584,1462,1,3126
11,743,1,6567
1,55,1,7866
111,442,1,2282
5,639,1,5230
4,473,1,1124
6,332,1,5832
127,125,1,1235
258,277,1,6877
46,140,1,7571
6,876,1,5957
6,1638,1,675
1,1993,1,5514
607,728,1,2306
67,1537,1,1269
1,1459,1,5098
80,898,1,3222
16,1640,1,4720
815,1537,1,4195
258,1484,1,1250
2,1834,1,4030
123,264,1,2861
21,819,1,3514
2,1526,1,3220
105,200,1,8371
34,1465,1,2200
1,68,1,4931
71,826,1,4678
65,983,1,5473
2,1286,1,6709
8,1039,1,7842
45,269,1,7831
2,161,1,2530
332,166,1,9128
1,1807,1,7471
1,1347,1,9149
1,651,1,2474
29,560,1,1086
58,1689,1,7363
12,149,1,4663
5,976,1,3435
240,308,1,7729
1,995,1,2666
5,1437,1,9294
1,194,1,8476
1,514,1,4472
8,879,1,6520
2,132,1,788
4,1596,1,9049
262,194,1,9891
2,1071,1,6906
193,831,1,7989
88,1479,1,7207
6,516,1,2134
34,230,1,2422
16,1232,1,3932
1,1772,1,6026
499,1033,1,5328
40,463,1,8817
408,157,1,7127
268,1750,1,9793
1,1305,1,8193
3,1958,1,4506
2,284,1,6882
282,1865,1,9602
357,96,1,6524
29,1268,1,799
1,1166,1,9135
2,1881,1,3463
248,1099,1,7496
589,1055,1,1328
2,1463,1,7450
1,1362,1,8887
7,1225,1,186
1,1116,1,8670
276,827,1,7032
22,611,1,6685
69,167,1,9878
12,1711,1,9184
7,1780,1,7592
3,857,1,2750
180,113,1,2946
102,1491,1,6563
8,400,1,3399
6,184,1,8387
1,245,1,8061
1,519,1,79
60,1980,1,1122
26,605,1,3222
15,1098,1,8978
275,141,1,2862
24,460,1,8639
10,53,1,4219
2,1618,1,5730
261,1522,1,2724
42,1472,1,9774
1,1397,1,359
72,1616,1,2287
14,1721,1,1766
244,163,1,805
545,854,1,5650
50,596,1,2731
134,948,1,5992
1,1021,1,7826
37,1403,1,143
160,782,1,9316
23,168,1,284
48,726,1,7093
470,426,1,384
2,704,1,1579
1,1244,1,2946
99,1753,1,624
266,908,1,545
327,933,1,7587
68,662,1,914
287,1342,1,2544
106,1504,1,1748
1,1439,1,2164
169,1798,1,9236
2,1920,1,9508
3,810,1,1378
11,677,1,5709
6,290,1,8415
6,565,1,4532
2,923,1,2154
5,1548,1,2700
1,1962,1,3321
19,1090,1,567
177,1720,1,2043
357,1568,1,8822
261,498,1,2736
13,739,1,5474
133,538,1,725
5,534,1,7820
1,1774,1,4049
88,448,1,6981
72,435,1,2899
227,1065,1,1465
57,9,1,9500
2,1604,1,5615
333,730,1,7090
61,1248,1,154
237,944,1,6764
184,490,1,6460
5,1674,1,4067
1,316,1,811
2,1492,1,151
1,1792,1,8138
3,374,1,9271
18,754,1,779
498,1453,1,4250
384,67,1,3969
122,1222,1,7668
1,441,1,4597
7,902,1,7358
93,273,1,2554
1,172,1,4104
226,1456,1,5805
528,195,1,4565
8,1759,1,6465
111,438,1,6716
2,1059,1,3679
99,15,1,3706
1,766,1,3359
2,1495,1,9045
114,851,1,4183
116,1199,1,3966
68,913,1,5201
20,55,1,4630
88,629,1,6334
184,1596,1,7766
778,1055,1,5604
435,575,1,4475
215,1690,1,8648
102,1016,1,7176
41,1676,1,230
1,449,1,6808
2,419,1,5595
261,1445,1,5020
230,834,1,3478
56,1621,1,3359
15,604,1,760
1,884,1,9983
6,332,1,1367
13,1731,1,8517
21,1791,1,877
589,1441,1,167
1,102,1,3665
27,1718,1,7464
9,397,1,8773
929,105,1,7351
356,1300,1,5696
15,505,1,9992
998,481,1,9302
26,1424,1,8053
2,1114,1,9365
36,964,1,8964
