db1.tbl5.col1,db1.tbl5.col2,db1.tbl5.col3,db1.tbl5.col4
149,105,7381,7894
445,847,5574,5896
956,199,9614,3457
79,843,5871,7557
16,351,9437,3298
137,280,579,7502
651,962,8453,5276
850,281,495,1526
507,611,4225,2150
551,848,5934,2156
918,538,2136,2794
679,244,5063,4243
73,947,5451,6826
73,574,8821,3042
49,853,8697,6695
9,885,7297,6892
102,428,206,4091
861,953,3130,3234
387,37,1854,435
384,418,5578,9649
298,301,5264,2372
338,638,7477,111
388,70,1660,3034
989,898,8084,5574
473,645,7548,5888
615,764,4979,9288
801,524,5046,8174
961,173,8476,5049
791,974,718,7360
141,89,8693,9488
808,367,257,957
169,800,4905,4831
12,206,2597,4968
668,61,8012,8285
448,318,9431,2766
173,823,6798,6825
673,550,3013,667
958,59,5224,7923
131,104,4617,514
539,238,5064,9435
594,461,887,4289
896,126,7281,811
931,82,744,5707
874,219,7236,5849
268,407,3436,6072
250,945,5163,1520
369,616,1704,5749
617,928,8402,1478
772,971,4064,2001
864,585,5226,5818
525,646,1956,9223
591,429,1702,2138
887,889,4214,3069
505,573,8677,350
671,512,2501,2305
177,78,5127,7208
666,885,4607,6870
546,64,9258,4791
258,940,6537,1264
259,979,4056,1557
134,182,197,4960
460,65,7631,6388
488,834,4963,8977
642,867,7968,6734
80,207,1315,3906
366,53,6296,8057
58,220,8102,3433
73,235,4862,665
238,888,9373,8752
128,611,3341,3657
411,958,7747,4148
314,437,8448,6903
373,102,2562,5299
436,435,1667,1542
137,693,6314,717
454,962,6413,3139
614,420,2648,2920
898,107,5734,654
902,523,8828,9323
8,442,8199,6328
231,505,1579,9967
610,403,7615,7890
729,342,134,6733
964,597,4120,3811
396,799,2512,1749
748,326,6105,5817
733,213,6847,6111
679,555,8048,1081
881,321,6545,6774
573,77,6032,5363
317,54,1232,3201
998,783,9145,6998
506,855,9730,5331
521,70,907,9271
745,67,9872,290
86,179,5653,6960
778,379,5158,5738
715,932,5926,3423
317,685,4089,3499
332,680,8810,8173
359,900,7779,7804
240,449,5903,5568
55,260,7090,843
109,446,2844,913
48,636,4301,4439
754,130,8888,5667
15,233,4303,7896
72,903,8596,3990
883,153,9702,9168
201,329,7549,1200
92,636,4962,7389
648,865,857,1648
32,890,2392,121
599,611,6771,4370
418,52,7559,9151
202,843,4282,3815
550,467,19,4407
625,639,5457,1352
844,412,2420,5222
758,13,7923,687
854,495,66,855
920,516,3133,4436
881,761,785,21
719,367,6765,7317
311,538,7735,2004
943,636,2132,6712
468,451,9621,6813
393,540,1418,969
808,514,3690,3778
871,480,1547,7334
210,413,358,8536
866,227,1562,9921
570,136,4386,5580
155,768,2177,8077
633,239,3810,3331
631,790,478,4295
808,834,647,6148
321,671,6675,6443
434,471,263,3307
573,517,7102,5866
669,460,8003,539
39,304,3742,5271
753,654,6646,7172
39,953,9753,1488
452,180,5200,285
869,29,9628,5733
189,971,2005,6482
745,764,3140,1237
14,39,9099,112
123,186,129,4433
739,318,9129,8281
898,815,3718,6926
279,226,814,9691
936,731,5849,1053
958,891,5606,1563
47,323,14,8548
188,902,5305,3726
303,942,3488,6689
558,42,8898,4554
695,655,702,8662
104,277,4841,2914
368,318,6575,2986
500,173,4131,2620
459,758,4842,7169
246,684,6160,9333
263,40,6657,4403
205,408,6492,4659
506,561,5499,1038
529,322,2555,6567
363,179,3939,54
762,853,4951,8113
749,158,3338,9493
339,36,8708,7412
406,405,797,7125
452,538,8676,3467
832,375,3674,1494
876,897,8634,4133
813,255,6521,3703
577,277,1653,4865
847,248,9205,182
964,692,9154,1236
149,16,8764,8812
192,367,6681,9736
907,124,5999,4127
146,311,815,234
405,211,6967,72
182,471,1210,5767
105,748,3134,1789
235,414,5455,8819
637,499,554,8859
957,810,2792,4023
178,711,5865,8785
431,888,6218,2260
400,180,6908,4262
524,388,4302,7388
742,641,7852,6545
539,632,1264,6934
890,186,6819,7456
322,899,9085,9160
260,738,2304,8370
611,673,3958,6314
699,962,5536,6117
398,623,9430,2051
336,467,1817,4431
299,456,766,8386
118,133,572,2940
557,697,4463,3628
412,174,5320,7634
579,260,7748,5463
383,316,750,9423
479,823,2811,3698
304,869,4456,1959
682,930,7354,1526
869,886,3554,7839
195,990,2418,6929
332,268,5140,3519
19,793,5036,1695
622,469,2988,5896
657,223,854,7990
703,251,2850,6466
432,63,3379,376
882,974,193,778
425,906,9769,5275
228,829,9672,3343
523,463,8938,5992
216,942,4961,3595
989,123,4740,2499
590,581,5632,586
374,237,8341,7489
35,74,7983,9246
775,441,7149,2999
27,499,5753,6744
371,521,4897,8801
85,911,6969,8998
187,267,5332,2483
304,966,6534,5795
765,486,8120,7909
421,986,9867,2699
79,599,5790,7484
185,49,673,9543
4,654,3701,108
557,58,1360,8717
865,453,3067,1498
496,829,1444,6097
508,722,5487,9141
613,71,5179,1667
970,755,3353,3184
1,750,6380,7453
216,189,6781,4947
536,995,6060,8797
256,561,7212,9816
734,716,5919,4917
452,565,5860,7428
423,821,1770,6861
323,992,5910,4402
498,735,9894,1057
580,155,194,6312
196,871,8766,1368
503,562,5854,8102
271,752,5914,5738
693,841,4686,9863
958,672,4643,4633
17,640,8580,3738
106,84,7874,9119
528,68,1752,3625
124,384,660,5200
482,372,5615,2736
593,54,2832,8896
3,84,8488,8474
626,856,5613,3683
350,979,6970,970
350,940,6870,488
648,840,330,7461
798,591,6777,8361
900,731,9476,7150
227,935,9270,9784
15,621,5401,8757
809,764,6915,9609
424,316,9066,7355
463,163,3866,8576
723,614,6113,3135
245,624,7426,4176
797,251,1585,6923
793,151,2940,3256
176,335,6289,7512
542,909,6405,8429
508,367,1502,7463
561,762,745,6442
654,865,2612,4832
563,599,1508,2576
232,970,1770,2071
677,99,1961,8523
37,119,9787,3129
490,384,7751,4284
443,302,3658,3535
19,715,6977,6365
610,148,6609,352
726,200,465,3122
555,806,2069,5207
110,2,2443,2031
486,399,9424,9051
88,67,8336,2926
318,153,6563,5825
117,493,7516,4044
433,181,9999,7881
917,524,3048,7591
238,188,4042,4620
71,19,4139,1170
821,850,4202,5640
904,282,6124,4917
398,897,7773,5245
815,9,1287,9797
403,699,8301,7306
674,856,7503,5801
250,530,4819,6745
868,654,2790,8263
194,614,861,2292
571,302,8652,4674
609,240,1104,9425
929,151,5374,193
867,783,743,8921
866,336,2410,8227
584,187,4993,5197
221,463,8634,7188
630,721,1833,8436
181,176,885,3466
895,899,3604,5212
729,705,5357,8120
255,176,7089,5945
907,880,3221,5495
87,414,8343,6319
872,577,6937,1781
786,309,1596,9407
491,1,9863,615
335,316,9726,4163
537,782,9757,5274
406,508,9142,8645
632,571,2492,1531
288,367,9533,4561
361,554,8923,6571
440,604,4333,1775
29,225,538,7136
918,935,8163,9341
713,479,768,3706
893,980,2856,5155
547,797,6905,7405
636,62,2121,5346
222,279,5553,82
746,939,9926,9715
123,13,13,6794
981,27,4707,4936
682,141,4490,1107
997,951,8382,2074
961,619,5993,7737
692,801,2864,4474
214,589,7605,8572
117,758,4102,636
226,472,1104,799
890,523,2812,4012
443,183,6131,282
548,316,651,4309
828,360,6628,9371
607,444,9572,2046
631,295,7831,6673
436,403,801,854
11,751,4544,616
121,937,6428,3230
546,262,4140,2088
488,846,1552,3873
250,376,2792,7672
578,584,2723,4614
481,67,5576,9220
549,798,2022,1044
279,470,4670,645
741,837,9622,940
336,731,4188,342
167,971,603,1666
960,46,7028,2464
952,946,7150,37
327,57,6896,4431
245,917,8518,250
590,23,5962,5007
625,289,7978,7238
300,830,2775,263
728,443,3639,6527
199,402,8782,5886
892,23,1438,9606
499,63,850,5105
863,766,439,1621
753,659,7800,1753
12,627,6857,8753
365,609,6575,3582
718,238,9857,1157
773,282,2908,5508
96,441,5193,9957
70,299,1257,4156
992,92,1544,3835
814,576,1905,5861
860,374,1815,3103
741,685,2276,4752
356,995,1450,1045
811,309,3544,8015
543,887,4906,2857
249,746,3634,1102
253,166,5848,7303
770,748,8365,6445
181,6,9290,6002
851,821,1122,8578
973,42,7284,1612
987,787,5352,1565
165,339,2176,3355
3,152,4837,2507
462,42,6333,2200
144,724,6311,4004
164,200,9884,5810
343,894,290,8998
997,666,7508,3783
873,731,1418,640
104,664,5593,5925
547,547,5310,4086
313,225,1988,2099
168,833,8759,7867
519,632,5638,7898
962,520,5170,8433
925,338,3038,5789
597,334,2303,3749
435,180,308,4746
608,532,2138,9626
511,945,2196,7195
408,271,461,1433
435,193,3820,6502
314,537,7959,9631
541,939,4732,4277
612,796,645,4887
578,480,6014,8103
899,97,9588,5933
860,429,3268,7507
952,511,7915,4448
62,730,9762,8668
31,326,815,9510
598,944,1905,5328
210,910,8040,5194
462,784,4898,5350
562,904,3204,5696
574,972,1129,3657
79,799,1797,9480
342,577,3414,268
231,826,2484,2935
877,415,6223,9213
612,110,7723,89
128,211,688,1925
18,682,8767,3247
356,850,6431,1148
418,877,6001,9794
958,986,7099,5297
605,995,6421,9994
80,570,7038,8196
614,29,2839,5932
880,266,3074,3061
665,975,2525,430
780,886,2017,8581
117,665,3378,8015
853,349,9243,3542
493,513,8278,1373
790,929,3097,4839
491,680,7524,4179
874,213,6448,452
224,250,1277,8514
986,542,6766,4014
418,318,8711,6049
779,182,6070,5658
136,884,6996,9320
225,188,7353,9301
333,724,8578,2550
228,126,7667,8697
322,803,13,7028
107,295,7397,9371
811,22,4186,495
444,921,3475,5036
916,529,3,7137
6,78,3290,385
127,545,7930,3614
352,469,9794,4771
994,923,4826,7280
266,618,7540,1896
684,304,6160,7008
927,447,3973,3517
213,198,9834,810
246,190,9681,882
617,231,6587,9594
594,573,6377,3794
803,553,3233,9480
373,23,9887,5307
420,674,1386,9089
714,460,7543,8121
40,182,4792,9408
716,432,1197,5229
347,844,2285,2955
560,606,9179,2953
142,954,2959,3570
140,82,1261,5742
564,92,9447,5184
106,277,8779,1088
32,616,1540,316
199,84,7897,6238
118,572,8985,7970
799,207,5663,394
228,669,6320,5315
629,580,7667,9765
687,443,118,1062
963,773,1213,2423
184,852,8805,4551
829,745,4234,4371
849,369,7503,5674
214,650,3473,3581
732,791,1289,6548
129,475,2380,4258
844,503,223,9834
271,846,5679,4895
757,230,2640,6947
634,877,9178,7784
7,359,1023,7236
402,562,1543,5228
927,750,7004,1542
578,18,9464,2899
626,689,1779,1478
368,208,1700,9203
799,898,7999,9623
616,130,3983,8648
980,742,9215,5010
536,383,7385,4051
52,91,7594,3576
246,542,6158,7835
336,361,3839,8095
280,760,825,6653
32,123,2736,2292
798,880,3406,4879
547,942,2774,7205
342,647,4632,1138
890,272,8683,2545
238,354,8783,9552
491,99,2734,3190
728,730,6887,8247
176,615,1492,4519
43,300,9139,4977
303,608,9767,6704
669,827,682,6191
268,881,8820,5765
682,202,4482,8429
732,20,4747,3039
399,197,2240,8580
741,111,100,8876
602,148,1093,3983
921,380,3772,186
970,754,8624,3428
430,953,5334,7758
420,182,536,6754
130,795,600,3388
409,336,9858,5069
737,337,2755,2934
224,970,8510,4371
142,813,7516,6934
577,299,4941,5987
539,600,7508,6859
124,221,1527,3969
211,759,8262,2751
933,408,5248,8173
427,966,443,1575
436,688,8578,6503
591,996,5674,1259
237,117,5195,1056
643,173,1869,5660
327,218,4648,8736
811,375,279,6243
118,729,770,6800
45,318,5562,329
83,588,953,2169
793,87,1559,9770
351,907,3446,3006
12,77,6982,5840
636,440,2440,7145
836,200,108,2523
171,575,4454,4222
233,414,9147,2915
180,3,7078,9964
50,949,3360,5674
780,82,3489,1956
680,704,317,6189
394,988,340,2072
932,492,4444,872
827,5,2074,7497
799,704,8829,6004
428,728,5678,6437
273,346,5484,7333
860,533,6979,8448
206,656,2366,4917
147,954,1565,4032
299,796,8984,3260
931,450,3704,7166
452,144,8546,8885
999,1,4201,7442
548,287,8756,4037
672,917,3453,7201
977,870,9494,555
382,224,9942,5609
786,953,2590,6642
946,436,7617,9469
799,213,257,5228
617,942,9787,9139
533,899,6221,4580
232,165,1046,4373
633,372,6646,397
128,652,2232,221
821,828,4077,2365
728,506,9832,1777
659,982,9903,4060
569,575,48,3954
930,332,8359,5728
236,211,1853,774
581,288,3741,339
965,609,2068,6
700,165,8583,1296
753,125,7457,287
574,156,5823,892
484,761,9641,6990
240,572,228,8908
956,31,3252,4279
696,906,351,1853
770,273,2272,569
740,300,4037,4718
222,20,8425,8834
98,523,8457,3672
758,755,857,6991
556,614,8690,6773
910,275,9068,2551
272,6,4194,109
398,858,9836,3650
516,454,2392,3219
981,129,3324,731
429,298,6261,5693
522,96,4951,8759
959,276,1432,5556
347,284,480,7104
909,799,8191,9549
550,172,2970,7263
450,331,1665,1071
950,204,328,7973
41,102,3254,7445
714,624,8608,5071
93,954,7250,7370
485,359,2301,2246
516,130,944,1920
563,38,2052,6012
149,306,9171,8315
716,883,7703,6343
811,519,9848,74
498,877,1451,1988
370,45,7918,8348
980,193,4003,7287
698,517,1586,3083
484,879,389,3818
664,569,3728,3691
382,168,9041,5239
627,121,8007,8274
660,248,9010,3065
731,206,3635,7954
191,114,6480,2233
744,238,2654,9976
835,565,4106,2090
220,75,8681,5628
46,168,2319,4168
126,47,6152,4012
802,735,2934,1877
726,69,9338,7186
6,507,2823,6308
695,154,2505,2314
115,558,7079,9655
563,460,7798,5247
365,372,7869,3992
45,790,6934,2914
392,201,9003,9533
953,653,55,3934
22,316,8899,2701
130,450,1009,4044
126,637,4118,33
444,843,3316,2145
776,664,3489,6459
308,576,4326,7487
707,95,4305,9471
432,919,5281,5673
472,692,9592,404
965,495,1193,4711
47,361,4994,1924
890,456,7506,7621
81,177,7969,881
108,128,1497,6023
262,489,9442,2902
866,38,9064,9789
30,457,2410,1245
357,811,9770,8631
567,872,8666,5367
479,349,5131,115
866,644,3566,4500
188,890,4048,9470
987,451,6927,296
4,379,4624,7692
285,108,8462,2948
789,583,6681,8127
656,207,6017,2605
393,576,6800,6477
454,240,7005,7921
707,590,3551,1094
425,87,4585,5101
26,398,4457,1074
126,689,3883,15
134,261,9186,1527
534,577,768,8242
330,324,8736,3199
628,370,5074,9795
391,934,9123,7800
7,104,8282,1992
612,97,4333,2953
260,486,7191,6471
198,95,9042,5822
597,924,7548,931
739,988,2968,2015
385,471,2659,6444
471,45,633,7418
178,889,3228,6405
449,30,9416,2138
239,407,1248,4289
523,374,982,3400
814,381,2510,9279
745,910,3850,8417
182,715,4758,8636
793,659,3993,1902
357,643,989,3603
375,697,1616,9674
940,972,7021,5452
701,700,8616,8436
837,488,9622,4048
726,638,1635,804
769,875,6395,8043
537,905,5218,9123
781,808,177,1760
81,308,5251,6305
357,598,719,7998
184,966,3128,8216
287,632,7035,4395
61,843,2789,5344
882,815,8845,8265
506,910,6261,7881
461,134,8681,7982
29,327,9536,7456
908,198,6900,4187
935,682,7523,1410
30,259,607,3612
292,123,3591,7339
172,753,5645,4780
613,946,4119,4467
127,582,5311,5355
85,381,8944,9257
314,506,3048,3995
27,570,4444,6868
121,108,4120,8802
250,40,1014,7645
572,444,9960,4215
402,797,4896,1838
682,890,7053,5648
442,145,9150,6684
271,797,1591,6944
836,902,2588,7295
811,563,2538,3573
112,175,8982,7614
705,278,6181,5699
393,379,4394,8185
942,164,3098,7152
18,838,8839,6182
851,485,5876,472
604,988,1475,9348
728,993,5204,4419
464,763,7737,8243
690,614,5075,7091
908,564,9315,9619
190,766,8807,5878
492,360,9476,6660
911,172,3672,4455
948,762,2855,5779
162,176,1623,7404
611,48,5636,67
698,110,9332,9365
294,209,2830,4576
578,759,8690,6056
72,686,4682,8452
743,618,9295,1649
700,664,3089,676
561,858,1752,7223
308,154,4014,6551
301,651,613,3939
307,662,643,4338
123,272,1135,6657
668,555,3699,9870
260,582,161,9384
194,636,6069,665
841,663,3402,4862
350,454,3993,9793
842,860,4855,1909
767,315,56,7452
976,820,5284,6597
935,731,3237,187
488,214,4902,8896
199,329,5996,7690
883,143,619,9558
507,618,4874,7390
897,353,2613,334
579,280,7141,6600
445,321,5373,7615
79,305,2835,355
744,836,8857,1922
697,845,8319,4327
616,478,3557,3338
468,935,4171,795
836,389,4982,189
441,63,6925,7451
930,795,634,9005
653,264,3608,2166
910,5,7606,9871
901,912,5737,2058
271,167,9177,6070
342,354,7945,4393
123,971,2573,9412
222,172,1156,9819
489,849,5653,2380
685,118,3868,9591
702,938,6534,8325
651,225,8435,5051
296,173,767,2709
118,958,8606,1279
786,128,6570,552
75,186,2886,6331
620,62,861,6872
630,974,4914,1153
972,892,4957,6919
880,273,3933,4158
257,597,209,954
531,209,6122,5565
630,192,2157,6868
350,749,2377,235
648,531,2189,1108
276,951,8867,1796
254,181,6230,3473
263,559,6283,5285
678,227,1355,7395
676,565,8217,9582
28,613,1650,5529
466,88,2958,2211
34,143,4457,2641
748,659,5990,3228
293,741,1682,926
601,814,1966,5822
202,249,3286,2921
739,224,995,3827
930,902,8268,7335
67,918,2142,8312
130,970,956,965
876,672,217,4213
110,167,3946,3719
523,109,2415,3913
287,772,6195,3179
686,172,1467,3370
830,510,2872,6818
665,878,32,5906
42,296,3487,5138
874,903,6787,3091
716,242,8616,9968
683,208,4882,8963
293,242,3078,4656
284,253,6638,3577
822,81,4862,6297
563,433,1817,1538
626,474,5867,2867
18,542,5473,3549
506,3,4294,6527
546,193,714,8995
47,55,3207,4776
744,260,3980,178
218,592,4383,8806
621,565,2024,1754
765,379,6862,7695
187,486,2614,8238
30,95,810,8015
258,860,2030,6701
674,335,6033,6326
343,768,9977,6497
307,715,1972,2534
70,722,7954,8407
306,328,8908,2939
567,495,824,5765
98,828,1727,2899
20,637,7503,2876
896,518,5121,9428
619,925,2232,1007
564,124,5680,4829
5,782,6745,6464
230,619,7605,8057
993,259,762,2159
81,830,21,3184
957,581,2259,8565
216,549,4561,1286
334,686,7132,8559
558,699,3305,4473
863,738,7770,4920
873,769,4892,3925
752,708,9733,4769
689,7,8612,3116
593,562,4436,1294
798,372,7097,3976
703,221,6814,6865
924,879,8314,6390
654,530,4967,173
825,349,8625,7325
790,758,6331,7818
933,30,4165,4981
552,591,3482,3834
458,357,8037,2429
782,21,2884,6567
86,288,2638,8005
514,753,3877,7789
722,213,1615,7462
512,711,6004,8884
983,164,3808,873
586,139,226,3096
477,369,535,8949
497,964,1122,3624
906,319,4365,5553
955,408,7089,1565
742,437,5213,3116
448,796,3534,8500
587,12,658,8345
259,500,7218,9158
536,25,9358,1163
199,533,4991,2816
462,860,8208,8576
938,75,1903,2795
93,365,1612,1056
935,490,5397,9923
351,91,8627,7345
107,840,3455,9861
354,886,2004,4076
468,265,2733,3774
94,559,5251,1459
867,498,8454,8133
90,169,2441,5
43,345,7950,4786
455,756,6041,6938
954,227,6351,9833
383,698,807,8168
22,948,2512,8109
701,679,357,3829
22,202,7311,7034
233,445,2401,5350
697,517,1274,5520
310,131,988,6870
416,244,17,4880
332,90,1738,8808
574,822,2763,9077
102,125,6628,2070
499,471,5121,6950
827,964,913,160
482,241,8757,9409
188,501,7333,4178
847,760,2912,167
459,386,9544,3912
188,6,1471,2702
350,87,3163,2602
580,597,5371,4439
113,907,8803,4107
103,866,9254,3605
619,144,8627,9745
507,450,8839,449
344,330,4017,4669
20,709,2609,4027
386,874,82,6734
943,163,1789,2537
777,656,9242,2709
854,341,5708,2957
208,0,7973,2664
681,119,4116,1789
482,578,5526,4102
472,463,2741,3234
705,866,797,318
858,461,2526,2177
941,48,4751,428
392,818,7731,900
634,326,762,9812
688,473,8809,7422
515,887,4806,748
187,938,3863,6144
345,367,3686,4872
351,286,767,4289
540,23,5601,7531
597,722,3185,1027
46,292,9212,1140
76,448,7429,8100
342,984,1077,8429
190,62,9967,4825
542,567,1890,4553
818,457,1626,1754
680,529,6646,6992
35,873,1571,1610
756,960,3675,4439
423,412,9783,9679
350,588,5432,4758
187,259,9384,6519
526,632,4773,245
333,907,5044,9469
482,183,9320,6842
215,47,9307,7058
157,146,4808,1556
925,793,3752,1557
666,875,1328,2222
240,805,4123,2332
295,591,1311,8496
461,747,4450,8984
44,408,2725,8598
494,439,7571,2966
970,457,2183,4002
174,228,153,1360
345,283,5582,9245
55,572,815,439
565,731,1119,4353
340,344,2155,782
776,600,5165,2610
885,946,1209,233
750,907,8645,6666
832,263,6428,4488
107,739,1106,8653
709,377,4416,1751
896,102,5264,838
213,953,1037,3209
498,599,3333,2784
757,22,413,5594
396,292,7904,1351
549,266,1939,205
496,528,655,1094
172,475,7457,184
104,951,2479,6745
551,948,5639,6902
478,450,9539,5502
398,897,5921,6688
433,284,9508,5778
641,312,6520,2729
692,161,3606,7893
990,589,5203,313
921,121,4058,8419
193,480,5004,6801
842,111,6468,3093
800,238,8015,4095
465,209,315,2739
340,348,6063,926
58,510,8412,3336
862,1,6041,3121
537,891,2261,6885
477,714,7639,7542
102,798,844,2355
532,628,1514,8728
944,880,1108,7374
591,460,5123,4170
838,811,1730,5772
981,894,3185,9633
710,857,1238,3399
321,951,5455,5695
548,481,2924,6737
13,949,6796,7929
455,948,9382,608
220,625,6039,611
875,585,3566,1020
390,971,1456,240
677,240,1109,2052
172,981,1930,5334
661,813,7703,1602
683,53,622,4489
80,670,2337,9606
335,466,1258,368
224,108,6300,2076
870,279,4501,9638
34,664,7840,7109
869,674,7289,8200
187,56,2023,3516
223,839,876,4429
642,836,7190,5045
885,213,2526,8584
962,507,8536,1851
967,27,3672,5427
493,203,1913,8970
862,544,2445,3431
310,308,8976,9890
520,633,1487,4482
580,527,4891,6252
539,665,5234,6482
910,907,449,3271
368,342,1427,3508
474,217,2595,6976
745,616,2276,3892
30,588,5765,3111
826,86,8435,4317
231,30,2112,1866
849,99,9137,9244
997,666,1026,926
496,803,9715,3772
565,314,3692,5927
963,494,3049,2095
980,617,6146,9018
174,470,7584,4695
297,741,7098,769
790,514,5879,6714
364,733,8252,8648
85,632,5053,9264
576,671,3606,2775
88,782,6669,5367
53,997,389,6433
629,330,4616,4630
360,193,9867,7698
475,729,9969,5502
228,190,252,2971
778,251,8052,4400
830,737,3166,1642
533,0,9906,1017
949,458,695,4042
758,644,5923,9655
984,89,4748,1511
372,517,7865,5617
468,482,1505,6275
419,755,2743,4471
825,644,4654,1721
531,115,7889,686
399,72,1298,4466
987,155,4690,4250
183,722,3868,6388
860,68,7600,3277
561,470,7200,5955
89,491,215,3499
615,299,6244,1444
705,143,179,8279
382,710,2686,1529
368,205,7655,3185
73,917,5579,12
268,712,376,5276
14,750,6960,8511
328,406,8045,4387
794,938,1827,4868
391,579,7772,9875
709,682,5852,5596
995,921,7577,5770
433,296,2327,4253
343,581,9694,8575
194,798,8944,6199
921,528,7584,1096
35,136,8441,969
916,218,7272,6903
204,822,2820,2520
819,517,4736,3251
650,709,6470,193
775,447,9081,7551
56,131,5601,1252
109,362,4866,794
685,962,6520,1626
495,343,2743,5190
717,695,4576,8282
224,17,7183,7243
385,415,9948,7364
63,724,9968,4172
763,559,6400,1320
947,540,7755,3459
960,927,3096,2369
778,152,8021,2468
901,331,8190,9849
351,749,1085,4037
462,318,3729,345
843,776,4328,1664
319,198,1487,3873
356,525,8540,649
92,787,7453,5380
694,979,8605,7851
299,9,7337,6292
725,138,7102,1912
493,166,1009,7196
653,146,4382,6095
594,402,6705,8050
388,756,8973,8058
610,938,3079,5680
792,444,4452,3260
433,69,2186,2112
101,327,5630,9674
840,832,9398,8867
377,918,4518,475
582,615,304,325
884,228,5138,7686
337,827,3454,3263
897,649,6082,8039
883,318,5349,2135
777,897,850,4253
491,35,5727,9488
641,629,8686,5035
59,254,3555,8135
812,312,2674,281
508,961,3430,656
391,334,7540,2210
953,19,3149,9092
118,297,3347,7468
774,20,3949,143
994,477,504,3369
470,767,7765,3933
327,759,2654,7355
20,471,3406,2535
96,961,3517,9605
814,677,5412,9235
512,469,5257,649
907,348,1579,4760
714,766,9953,3291
943,589,313,7121
639,964,4315,8364
349,791,2687,3021
131,793,7310,2048
545,385,5523,5323
598,941,9910,1894
31,876,4499,5320
258,545,4574,3976
475,445,6865,408
835,982,7727,3375
824,936,9015,6887
881,98,4315,7899
971,654,2414,577
919,54,5315,8145
32,2,4779,4177
898,331,3820,602
387,933,5806,3755
797,434,1969,6690
837,912,1759,4069
560,485,3125,6320
797,218,6566,5334
455,210,7865,9179
593,816,2281,4236
143,495,5229,4234
948,660,1123,3118
901,231,5831,1083
791,599,1234,9779
882,919,6876,1084
603,722,7570,1749
223,734,5956,3166
216,807,674,9847
155,147,5513,3546
788,206,2305,8231
519,359,1268,1350
35,418,5097,1994
635,943,3221,6580
8,738,4719,743
39,416,4194,3282
468,871,1249,4133
178,695,4029,6611
640,552,2860,9298
958,181,3513,3427
500,555,3219,8821
372,209,8370,4910
67,848,2199,3985
969,967,4930,5756
665,249,4677,7443
423,511,5472,491
514,595,6708,6441
363,138,7841,7976
889,989,7830,4153
776,986,2529,9674
927,230,9127,1949
450,909,7470,5493
515,937,9148,3133
773,974,2473,2134
328,11,1085,610
793,979,7362,7566
897,272,4662,9339
961,487,3434,6117
369,89,7728,4741
596,973,2665,2561
853,24,9293,7045
386,537,8475,828
546,942,4471,1695
113,664,6519,5774
570,984,787,3465
37,571,9048,265
544,59,9890,1289
376,794,6905,5411
398,170,7988,472
202,587,7206,6542
201,787,2133,5192
99,446,2421,1896
397,719,3931,3154
449,920,6025,6317
812,666,5327,9081
815,691,8816,1611
939,593,7126,6434
117,9,9792,4476
420,242,8192,8377
242,177,4505,3333
540,797,6881,2226
226,256,9601,3213
500,309,6523,4015
851,515,798,1291
212,214,9134,2517
929,902,3462,8049
698,29,7495,2154
112,345,1327,7604
372,64,7449,3102
298,635,8886,3618
672,796,185,3843
18,152,8669,520
775,39,7031,1644
670,25,6684,654
10,272,9877,41
7,158,9183,3784
152,700,7591,3951
624,775,2749,5420
659,580,2945,1513
549,0,6562,4766
134,78,3398,3736
372,227,8386,9472
460,326,8060,4924
934,557,78,7892
234,619,1121,8411
254,500,3221,4009
585,474,8977,4959
327,354,2861,1629
361,123,8638,7226
373,986,4218,3249
787,659,5729,460
208,977,2723,289
266,423,9773,9327
655,251,358,223
996,513,2286,2445
553,733,1765,7327
735,700,804,453
857,506,5649,2046
505,485,2730,5911
563,477,5991,8882
420,582,7825,5479
307,870,142,9040
136,332,9315,3386
418,608,283,4701
194,231,7092,4824
94,541,383,6165
489,29,1578,2468
902,726,2945,6090
257,172,623,9620
24,791,544,5774
231,467,7586,2315
331,475,913,3925
605,951,2543,738
861,722,1747,5225
220,316,2163,4751
296,396,9235,7796
202,124,9507,2218
947,79,1377,7915
342,695,5708,6543
592,526,8414,7106
204,522,4531,874
992,395,2153,8526
960,853,2699,5987
891,88,3320,1178
999,2,566,629
76,535,2042,6519
549,600,8821,6014
706,520,2735,80
975,987,5473,909
41,557,724,8641
454,605,7819,3070
181,70,4048,5429
756,699,6980,4078
194,138,2898,1979
589,9,1464,4775
831,514,9499,6828
975,530,5614,729
387,129,7089,7905
926,400,153,3020
636,220,6763,9205
140,641,6459,4775
26,436,4066,1320
314,399,810,6332
320,112,150,3264
447,649,8137,4608
792,451,9270,2908
292,554,778,3043
753,217,4249,2190
235,57,3968,5946
714,112,7667,3504
456,699,4596,7306
891,121,7357,9494
838,407,2553,8981
653,459,4103,8114
605,84,5804,7964
663,617,4564,1964
764,399,6464,8608
66,355,6715,1344
175,98,3678,2737
509,520,3705,2645
614,517,3358,804
90,107,9044,8021
704,960,4182,6021
165,973,3965,4918
601,151,5200,4405
837,905,4629,4798
826,849,6333,2575
779,748,7765,6783
437,968,5603,4792
50,26,4474,3713
677,118,8647,8796
685,722,7175,9842
738,99,229,4416
265,2,6807,303
520,805,5594,518
86,968,5019,4030
605,841,3477,9132
51,328,3358,6335
178,528,759,6165
277,105,9982,79
238,229,1366,8294
584,303,8516,8920
338,176,876,2450
71,938,166,9147
373,83,3664,4914
